AMENITYID,ASSETID,BATHNUMBER,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,CADASTRALQUALITYID,CADCONSTRUCTIONYEAR,CADDWELLINGCOUNT,CADMAXBUILDINGFLOOR,CONSTRUCTEDAREA,CONSTRUCTIONYEAR,DISTANCE_TO_CASTELLANA,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,FLATLOCATIONID,FLOORCLEAN,HASAIRCONDITIONING,HASBOXROOM,HASDOORMAN,HASEASTORIENTATION,HASGARDEN,HASLIFT,HASNORTHORIENTATION,HASPARKINGSPACE,HASSOUTHORIENTATION,HASSWIMMINGPOOL,HASTERRACE,HASWARDROBE,HASWESTORIENTATION,ISDUPLEX,ISINTOPFLOOR,ISPARKINGSPACEINCLUDEDINPRICE,ISSTUDIO,LATITUDE,LONGITUDE,PARKINGSPACEPRICE,PERIOD,PRICE,ROOMNUMBER,UNITPRICE,geometry,region
3,A16582773708517754070,2,0,1,0,5,1974,11,5,92,1974,8.5593,10.586,0.4352,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40.454,-3.5889,1,201803,263000,2,2858.6957,"{""coordinates"":[-3.5889,40.454],""type"":""Point""}",Madrid
3,A2779740788720393444,2,0,0,1,4,1973,18,9,125,null,8.5531,10.6149,0.3674,1,3,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,40.4547,-3.5889,1,201803,354000,3,2832,"{""coordinates"":[-3.5889,40.4547],""type"":""Point""}",Madrid
3,A8692387298286705910,1,0,0,1,4,1976,16,5,90,null,8.6112,10.8453,0.0471,1,6,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,40.4574,-3.5875,1,201803,297000,3,3300,"{""coordinates"":[-3.5875,40.4574],""type"":""Point""}",Madrid
3,A7808387332138639473,2,0,0,1,4,2003,93,6,98,null,8.6997,11.2633,0.5279,1,4,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,40.4622,-3.5851,1,201803,350000,2,3571.4286,"{""coordinates"":[-3.5851,40.4622],""type"":""Point""}",Madrid
3,A17254180710990749114,2,0,0,1,4,1973,32,8,120,null,8.6014,10.6933,0.288,1,6,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,40.4553,-3.5883,1,201803,331000,4,2758.3333,"{""coordinates"":[-3.5883,40.4553],""type"":""Point""}",Madrid
3,A14973351501449037321,2,0,0,1,4,1976,16,5,135,null,8.607,10.831,0.0648,1,2,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,40.4572,-3.5876,1,201803,386000,4,2859.2593,"{""coordinates"":[-3.5876,40.4572],""type"":""Point""}",Madrid
3,A5035197633892242381,2,0,0,1,4,1977,160,4,106,null,8.5262,10.5075,0.3912,1,2,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,40.4531,-3.5894,1,201803,325000,3,3066.0377,"{""coordinates"":[-3.5894,40.4531],""type"":""Point""}",Madrid
3,A5687974341238721014,2,0,0,1,4,1978,107,9,110,null,8.6308,10.944,0.0961,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,40.4585,-3.587,1,201803,278000,3,2527.2727,"{""coordinates"":[-3.587,40.4585],""type"":""Point""}",Madrid
3,A11912008859346686835,2,0,0,1,4,2003,93,6,98,null,8.7705,11.2906,0.5039,1,2,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,40.4616,-3.5844,1,201803,349000,2,3561.2245,"{""coordinates"":[-3.5844,40.4616],""type"":""Point""}",Madrid
3,A106638292817994256,2,0,0,1,4,1980,4,4,129,null,8.6209,11.0174,0.2258,1,3,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,40.4597,-3.5868,1,201803,345000,3,2674.4186,"{""coordinates"":[-3.5868,40.4597],""type"":""Point""}",Madrid
3,A4410425878107725077,2,0,0,1,4,1976,136,5,107,1976,8.5397,10.4901,0.4101,1,2,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,40.4525,-3.5893,1,201803,321000,2,3000,"{""coordinates"":[-3.5893,40.4525],""type"":""Point""}",Madrid
3,A14549740927511365775,1,0,0,1,5,1967,34,4,96,1967,8.239,10.3448,0.2076,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,40.455,-3.5926,1,201803,201000,4,2093.75,"{""coordinates"":[-3.5926,40.455],""type"":""Point""}",Madrid
3,A7860767901675691561,2,0,0,1,4,1980,3,4,110,1980,8.7292,11.1229,0.287,1,3,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,40.4598,-3.5854,1,201803,459000,3,4172.7273,"{""coordinates"":[-3.5854,40.4598],""type"":""Point""}",Madrid
3,A6914273065816688385,1,0,0,1,5,1991,34,4,95,null,8.1615,10.2833,0.1936,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40.4552,-3.5935,1,201803,280000,4,2947.3684,"{""coordinates"":[-3.5935,40.4552],""type"":""Point""}",Madrid
3,A5936087875573052190,2,0,0,1,4,1976,136,5,100,null,8.5634,10.4956,0.4396,1,2,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,40.4522,-3.5891,1,201803,321000,3,3210,"{""coordinates"":[-3.5891,40.4522],""type"":""Point""}",Madrid
3,A14370797458031860100,2,0,0,1,4,1975,3,4,110,1975,8.791,11.1847,0.3363,1,3,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,40.4599,-3.5847,1,201803,450000,3,4090.9091,"{""coordinates"":[-3.5847,40.4599],""type"":""Point""}",Madrid
3,A13886288884208439304,1,0,0,1,4,1977,160,4,95,null,8.5776,10.5383,0.444,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4528,-3.5889,1,201803,333000,3,3505.2632,"{""coordinates"":[-3.5889,40.4528],""type"":""Point""}",Madrid
3,A215990350507964746,3,0,0,1,3,2010,206,10,150,null,9.1098,11.3768,0.5367,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,40.4584,-3.5812,1,201803,574000,3,3826.6667,"{""coordinates"":[-3.5812,40.4584],""type"":""Point""}",Madrid
3,A6775121469303030159,2,0,1,0,5,1969,10,4,135,null,8.5395,10.5892,0.3993,1,6,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4544,-3.5891,1,201803,336000,3,2488.8889,"{""coordinates"":[-3.5891,40.4544],""type"":""Point""}",Madrid
3,A5487452165221753100,2,0,0,1,3,2010,206,10,122,null,9.1028,11.4813,0.6158,1,3,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,40.46,-3.5809,1,201803,356000,4,2918.0328,"{""coordinates"":[-3.5809,40.46],""type"":""Point""}",Madrid
3,A66729867672692438,1,0,0,1,4,1948,1,1,74,1948,11.593,13.2766,2.4743,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4501,-3.5534,1,201803,105000,2,1418.9189,"{""coordinates"":[-3.5534,40.4501],""type"":""Point""}",Madrid
3,A7615187715516129059,1,0,0,1,7,1961,13,3,48,null,9.0926,10.9177,0.8744,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4507,-3.583,1,201803,112000,2,2333.3333,"{""coordinates"":[-3.583,40.4507],""type"":""Point""}",Madrid
3,A3557927155872382954,1,0,0,1,6,1960,7,3,56,1960,9.31,11.1345,0.9688,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,40.451,-3.5804,1,201803,128000,2,2285.7143,"{""coordinates"":[-3.5804,40.451],""type"":""Point""}",Madrid
2,A9434257581660770115,2,0,0,1,4,1977,82,3,96,1977,8.8946,12.18,0.4124,null,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,40.4725,-3.5802,1,201803,248000,4,2583.3333,"{""coordinates"":[-3.5802,40.4725],""type"":""Point""}",Madrid
3,A16524853185737254,1,0,1,0,6,1965,14,3,84,null,9.2851,12.5497,0.6727,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.473,-3.5755,1,201803,187000,3,2226.1905,"{""coordinates"":[-3.5755,40.473],""type"":""Point""}",Madrid
3,A17132711792647407130,1,0,0,1,6,1984,15,3,50,null,9.1968,12.5345,0.5589,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,40.4739,-3.5764,1,201803,177000,1,3540,"{""coordinates"":[-3.5764,40.4739],""type"":""Point""}",Madrid
3,A3533097718808176238,1,0,0,1,5,1976,10,3,75,null,9.2449,12.7128,0.5876,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.476,-3.5756,1,201803,152000,3,2026.6667,"{""coordinates"":[-3.5756,40.476],""type"":""Point""}",Madrid
3,A7106380817795245477,2,0,0,1,6,1970,17,4,100,null,8.7967,12.076,0.4045,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4722,-3.5814,1,201803,233000,3,2330,"{""coordinates"":[-3.5814,40.4722],""type"":""Point""}",Madrid
3,A3507712636980794798,2,0,0,1,4,2001,162,6,88,null,8.8328,11.9904,0.5892,1,4,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,40.4706,-3.5813,1,201803,248000,2,2818.1818,"{""coordinates"":[-3.5813,40.4706],""type"":""Point""}",Madrid
3,A552455588420738852,1,0,0,1,8,1940,1,1,53,null,9.1226,12.5552,0.462,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,40.4752,-3.5771,1,201803,154000,1,2905.6604,"{""coordinates"":[-3.5771,40.4752],""type"":""Point""}",Madrid
3,A15850675710529596652,1,0,0,1,4,2011,11,3,93,null,9.1659,12.4272,0.5838,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4727,-3.577,1,201803,196000,2,2107.5269,"{""coordinates"":[-3.577,40.4727],""type"":""Point""}",Madrid
3,A212482295813185604,2,0,0,1,8,2005,2,2,220,2005,9.138,12.4689,0.5129,1,7,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,40.4737,-3.5771,1,201803,598000,4,2718.1818,"{""coordinates"":[-3.5771,40.4737],""type"":""Point""}",Madrid
2,A10846119975358172986,1,0,0,1,4,1991,43,5,80,1991,8.9366,12.4404,0.2767,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4758,-3.5793,1,201803,217000,2,2712.5,"{""coordinates"":[-3.5793,40.4758],""type"":""Point""}",Madrid
3,A5115340451931596448,1,0,1,0,7,1966,3,3,87,1966,8.9985,12.1489,0.6225,1,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,40.4707,-3.5793,1,201803,225000,3,2586.2069,"{""coordinates"":[-3.5793,40.4707],""type"":""Point""}",Madrid
2,A6065018929567094505,1,0,0,1,7,1966,3,3,58,1966,8.9682,12.1584,0.5606,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4713,-3.5796,1,201803,181000,2,3120.6897,"{""coordinates"":[-3.5796,40.4713],""type"":""Point""}",Madrid
3,A8034279879095718993,1,0,1,0,5,1974,21,3,66,null,9.1814,12.6368,0.5208,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,40.4756,-3.5764,1,201803,153000,3,2318.1818,"{""coordinates"":[-3.5764,40.4756],""type"":""Point""}",Madrid
3,A4970485843785895628,2,0,0,1,4,1989,45,4,115,1989,8.6642,11.8301,0.6042,1,2,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,40.4704,-3.5834,1,201803,319000,2,2773.913,"{""coordinates"":[-3.5834,40.4704],""type"":""Point""}",Madrid
3,A13563926599784624265,2,0,0,1,4,2014,33,5,120,null,8.3109,11.6881,0.522,1,2,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,40.4727,-3.5871,1,201803,381000,3,3175,"{""coordinates"":[-3.5871,40.4727],""type"":""Point""}",Madrid
3,A12732770462376555651,1,0,0,1,7,1954,7,3,92,null,8.4367,11.6987,0.5729,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,40.4713,-3.5859,1,201803,205000,3,2228.2609,"{""coordinates"":[-3.5859,40.4713],""type"":""Point""}",Madrid
2,A170869643032564703,1,0,0,1,6,1964,13,3,44,1964,8.2985,11.617,0.6053,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4718,-3.5874,1,201803,161000,1,3659.0909,"{""coordinates"":[-3.5874,40.4718],""type"":""Point""}",Madrid
3,A13661339335539351814,1,0,0,1,7,1950,7,3,70,null,8.4266,11.783,0.447,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4726,-3.5858,1,201803,134000,3,1914.2857,"{""coordinates"":[-3.5858,40.4726],""type"":""Point""}",Madrid
3,A4907592877800335498,1,0,0,1,4,2002,60,5,95,null,8.6523,12.0262,0.2765,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4733,-3.583,1,201803,219000,2,2305.2632,"{""coordinates"":[-3.583,40.4733],""type"":""Point""}",Madrid
3,A2343440180880535288,2,0,0,1,4,1993,115,4,110,null,8.398,11.5265,0.7946,null,null,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40.4694,-3.5868,1,201803,305000,3,2772.7273,"{""coordinates"":[-3.5868,40.4694],""type"":""Point""}",Madrid
1,A10288288160505915829,1,0,0,1,4,1999,60,4,80,null,8.2683,11.4422,0.8223,1,null,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,40.4698,-3.5882,1,201803,239000,1,2987.5,"{""coordinates"":[-3.5882,40.4698],""type"":""Point""}",Madrid
3,A5129213519021185137,2,0,0,1,5,2006,25,6,85,2006,8.4,11.676,0.5795,1,2,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,40.4714,-3.5863,1,201803,318000,3,3741.1765,"{""coordinates"":[-3.5863,40.4714],""type"":""Point""}",Madrid
2,A14865202368166862836,1,0,0,1,4,1997,60,5,95,1997,8.5922,11.9625,0.3101,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4731,-3.5837,1,201803,227000,2,2389.4737,"{""coordinates"":[-3.5837,40.4731],""type"":""Point""}",Madrid
2,A11330076603716975638,2,0,0,1,7,1965,7,3,91,1965,8.4518,11.6461,0.6629,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4704,-3.5859,1,201803,233000,3,2560.4396,"{""coordinates"":[-3.5859,40.4704],""type"":""Point""}",Madrid
1,A6966126624810197862,1,0,1,0,5,1970,58,3,58,null,8.1701,11.4168,0.8083,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,40.4706,-3.5892,1,201803,132000,2,2275.8621,"{""coordinates"":[-3.5892,40.4706],""type"":""Point""}",Madrid
3,A8845488436604385150,1,0,1,0,7,1952,7,3,70,null,8.4727,11.7196,0.5709,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4712,-3.5855,1,201803,127000,3,1814.2857,"{""coordinates"":[-3.5855,40.4712],""type"":""Point""}",Madrid
3,A9799244405728678496,1,0,0,1,7,1950,7,3,70,null,8.4728,11.7791,0.4829,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.472,-3.5853,1,201803,143000,2,2042.8571,"{""coordinates"":[-3.5853,40.472],""type"":""Point""}",Madrid
3,A12981274934175001396,2,0,0,1,3,2011,35,4,116,2011,8.1933,11.6194,0.5843,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,40.4731,-3.5885,1,201803,402000,3,3465.5172,"{""coordinates"":[-3.5885,40.4731],""type"":""Point""}",Madrid
3,A16435865217122127467,2,0,0,1,7,1954,7,5,120,null,8.5387,11.7531,0.5815,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,40.4708,-3.5848,1,201803,320000,4,2666.6667,"{""coordinates"":[-3.5848,40.4708],""type"":""Point""}",Madrid
2,A14660315831813208193,1,0,0,1,7,1952,7,3,70,1952,8.4878,11.7483,0.541,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4714,-3.5853,1,201803,143000,2,2042.8571,"{""coordinates"":[-3.5853,40.4714],""type"":""Point""}",Madrid
2,A3421655872538981280,2,0,0,1,4,1998,94,4,97,1998,8.6145,11.9993,0.2754,1,2,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,40.4734,-3.5834,1,201803,271000,3,2793.8144,"{""coordinates"":[-3.5834,40.4734],""type"":""Point""}",Madrid
3,A1685107567335483618,1,0,0,1,3,2008,118,5,46,null,8.6418,11.6535,0.8529,1,2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,40.4682,-3.5841,1,201803,187000,1,4065.2174,"{""coordinates"":[-3.5841,40.4682],""type"":""Point""}",Madrid
3,A14891122407512193560,2,0,0,1,4,2001,116,4,90,null,8.1108,10.7127,0.6149,1,3,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,40.462,-3.5923,1,201803,412000,2,4577.7778,"{""coordinates"":[-3.5923,40.462],""type"":""Point""}",Madrid
3,A11762929628496177997,2,0,0,1,4,2006,4,4,118,2006,8.5355,11.547,0.8956,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.468,-3.5854,1,201803,411000,3,3483.0508,"{""coordinates"":[-3.5854,40.468],""type"":""Point""}",Madrid
3,A11744473371816663492,1,0,0,1,3,2005,102,4,97,null,8.0173,10.6247,0.6784,1,3,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,40.4619,-3.5934,1,201803,371000,1,3824.7423,"{""coordinates"":[-3.5934,40.4619],""type"":""Point""}",Madrid
3,A2099478632615888870,1,1,0,0,4,2008,18,5,45,null,8.6906,11.622,0.9624,1,null,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,40.4672,-3.5838,1,201803,196000,1,4355.5556,"{""coordinates"":[-3.5838,40.4672],""type"":""Point""}",Madrid
3,A5178339058031520631,2,0,0,1,4,2004,125,5,100,null,7.865,10.5938,0.8733,1,2,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,40.4633,-3.5949,1,201803,444000,2,4440,"{""coordinates"":[-3.5949,40.4633],""type"":""Point""}",Madrid
3,A2574104069382825337,2,0,0,1,4,2003,37,4,110,null,7.8928,10.8685,1.1038,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,40.4666,-3.5936,1,201803,358000,2,3254.5455,"{""coordinates"":[-3.5936,40.4666],""type"":""Point""}",Madrid
1,A9092818668281481423,2,0,0,1,4,2005,125,5,100,2005,7.9936,10.586,0.6837,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,40.4617,-3.5938,1,201803,350000,2,3500,"{""coordinates"":[-3.5938,40.4617],""type"":""Point""}",Madrid
3,A8009388857860842750,2,0,0,1,4,2001,70,3,153,null,7.8548,10.8947,1.1889,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,40.4673,-3.5938,1,201803,505000,3,3300.6536,"{""coordinates"":[-3.5938,40.4673],""type"":""Point""}",Madrid
3,A15719618156071817399,1,0,0,1,3,2005,102,4,116,null,7.9499,10.5851,0.7458,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,40.4622,-3.5942,1,201803,353000,1,3043.1034,"{""coordinates"":[-3.5942,40.4622],""type"":""Point""}",Madrid
3,A12313561467858370258,2,0,0,1,3,1999,89,5,110,null,8.1028,10.7521,0.6642,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,40.4626,-3.5922,1,201803,417000,3,3790.9091,"{""coordinates"":[-3.5922,40.4626],""type"":""Point""}",Madrid
2,A6702399322714469586,2,0,0,1,3,2000,96,6,95,null,8.1585,10.7932,0.6221,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,40.4625,-3.5916,1,201803,417000,3,4389.4737,"{""coordinates"":[-3.5916,40.4625],""type"":""Point""}",Madrid
2,A71774096952171584,2,0,0,1,3,2000,26,4,118,null,8.4426,11.5079,0.8615,1,3,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,40.4686,-3.5864,1,201803,414000,3,3508.4746,"{""coordinates"":[-3.5864,40.4686],""type"":""Point""}",Madrid
3,A2056960742208420797,2,0,0,1,4,2001,116,4,105,null,8.1308,10.735,0.6055,1,2,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,40.462,-3.592,1,201803,395000,3,3761.9048,"{""coordinates"":[-3.592,40.462],""type"":""Point""}",Madrid
3,A10394837899016537812,2,0,0,1,4,2001,116,4,90,null,8.0861,10.6704,0.6143,1,3,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,40.4617,-3.5927,1,201803,404000,2,4488.8889,"{""coordinates"":[-3.5927,40.4617],""type"":""Point""}",Madrid
3,A596388272542939558,1,1,0,0,4,2008,18,5,48,null,8.627,11.6106,0.9015,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,40.4678,-3.5844,1,201803,172000,1,3583.3333,"{""coordinates"":[-3.5844,40.4678],""type"":""Point""}",Madrid
2,A13022325862015009732,2,0,0,1,3,1999,89,5,110,null,8.1312,10.8341,0.7073,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,40.4633,-3.5916,1,201803,422000,3,3836.3636,"{""coordinates"":[-3.5916,40.4633],""type"":""Point""}",Madrid
3,A14557972755641596977,1,0,0,1,5,1971,25,4,59,null,5.9529,7.7322,0.288,null,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3799,-3.6264,1,201806,87000,3,1474.5763,"{""coordinates"":[-3.6264,40.3799],""type"":""Point""}",Madrid
3,A1042753376082399115,2,0,0,1,4,2007,59,6,108,null,6.6621,8.7756,0.6238,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,40.3676,-3.6227,1,201803,216000,3,2000,"{""coordinates"":[-3.6227,40.3676],""type"":""Point""}",Madrid
3,A3491476227194739433,2,0,0,1,3,2018,231,8,78,null,11.8642,12.9502,2.2214,1,null,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,40.4028,-3.5521,1,201812,119000,2,1525.641,"{""coordinates"":[-3.5521,40.4028],""type"":""Point""}",Madrid
3,A8401824566823368800,1,0,0,1,7,1960,17,4,52,null,5.2512,6.688,0.2085,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,40.4297,-3.6268,1,201812,85000,2,1634.6154,"{""coordinates"":[-3.6268,40.4297],""type"":""Point""}",Madrid
3,A9570861725218554351,1,0,1,0,7,1960,11,5,60,1960,6.3053,7.7248,0.2218,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4298,-3.6143,1,201806,77000,3,1283.3333,"{""coordinates"":[-3.6143,40.4298],""type"":""Point""}",Madrid
3,A5357386511395218367,1,0,0,1,7,1960,11,5,50,null,5.9071,7.2617,0.3304,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4273,-3.6193,1,201812,73000,2,1460,"{""coordinates"":[-3.6193,40.4273],""type"":""Point""}",Madrid
3,A3019944579513613553,1,0,0,1,4,2009,3,3,55,null,8.3793,11.3673,1.0134,1,null,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,40.4675,-3.5875,1,201809,214000,1,3890.9091,"{""coordinates"":[-3.5875,40.4675],""type"":""Point""}",Madrid
3,A11837747261640979515,1,0,0,1,6,1900,17,6,48,1900,0.7895,0.8936,0.2176,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,40.4243,-3.7007,1,201812,238000,1,4958.3333,"{""coordinates"":[-3.7007,40.4243],""type"":""Point""}",Madrid
3,A4257532494786293701,11,0,1,0,4,1926,18,6,294,1926,1.0994,0.4863,0.062,1,5,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,40.4207,-3.7058,1,201812,2609000,11,8874.1497,"{""coordinates"":[-3.7058,40.4207],""type"":""Point""}",Madrid
3,A12487892109456676255,3,0,0,1,3,1960,13,6,220,1960,0.9707,0.4559,0.131,1,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4207,-3.7043,1,201812,863000,4,3922.7273,"{""coordinates"":[-3.7043,40.4207],""type"":""Point""}",Madrid
3,A16382269329604549569,1,0,0,1,3,1900,11,4,94,null,0.8755,0.0903,0.4009,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40.4159,-3.7044,1,201812,655000,1,6968.0851,"{""coordinates"":[-3.7044,40.4159],""type"":""Point""}",Madrid
3,A6373021600749957278,1,0,0,1,4,1975,19,5,65,null,0.7354,0.3214,0.1017,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,40.4191,-3.7019,1,201812,391000,1,6015.3846,"{""coordinates"":[-3.7019,40.4191],""type"":""Point""}",Madrid
3,A7570841818233105118,1,0,0,1,2,1900,31,6,80,null,1.0469,0.2199,0.287,1,5,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,40.4174,-3.7062,1,201812,444000,2,5550,"{""coordinates"":[-3.7062,40.4174],""type"":""Point""}",Madrid
2,A9673393927027362050,3,0,0,1,6,1900,10,5,127,1900,0.5672,0.77,0.0951,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4223,-3.6987,1,201803,709000,2,5582.6772,"{""coordinates"":[-3.6987,40.4223],""type"":""Point""}",Madrid
3,A4291836209598152323,1,0,0,1,4,1900,14,5,70,null,0.7852,1.0194,0.1245,2,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4253,-3.7002,1,201803,354000,2,5057.1429,"{""coordinates"":[-3.7002,40.4253],""type"":""Point""}",Madrid
3,A4819781673415499076,1,0,0,1,6,1923,31,6,32,null,0.708,0.9907,0.2074,null,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4248,-3.6994,1,201803,194000,1,6062.5,"{""coordinates"":[-3.6994,40.4248],""type"":""Point""}",Madrid
3,A10465081198407198209,2,0,0,1,8,1905,23,6,102,null,0.3936,0.8775,0.0995,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4223,-3.6966,1,201803,397000,2,3892.1569,"{""coordinates"":[-3.6966,40.4223],""type"":""Point""}",Madrid
3,A1752900066190097359,1,0,0,1,3,1879,15,4,70,null,0.6062,0.6778,0.1829,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,40.4217,-3.6995,1,201803,439000,2,6271.4286,"{""coordinates"":[-3.6995,40.4217],""type"":""Point""}",Madrid
3,A12384601194380843912,1,0,0,1,3,2004,26,5,70,null,0.452,0.6171,0.2492,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4201,-3.6982,1,201803,405000,1,5785.7143,"{""coordinates"":[-3.6982,40.4201],""type"":""Point""}",Madrid
1,A6538254868984311938,1,0,1,0,4,1880,12,4,100,1880,0.7747,0.8837,0.2334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4241,-3.7005,1,201803,329000,3,3290,"{""coordinates"":[-3.7005,40.4241],""type"":""Point""}",Madrid
