LOCATIONID,LOCATIONNAME,WKT,ZONELEVELID,city
0-EU-ES-08-13-001-019-01-003,El Gòtic,"{""coordinates"":[[[[2.1854,41.3765],[2.1835,41.3809],[2.1827,41.381],[2.1822,41.3814],[2.1797,41.3832],[2.1785,41.3842],[2.1764,41.3857],[2.174,41.3875],[2.1728,41.3885],[2.1724,41.388],[2.1718,41.3874],[2.1714,41.387],[2.1712,41.3868],[2.1703,41.386],[2.1698,41.3855],[2.1708,41.3842],[2.1718,41.3829],[2.1726,41.3819],[2.1733,41.3811],[2.1755,41.3786],[2.1758,41.3781],[2.1764,41.3773],[2.1772,41.3764],[2.1778,41.3758],[2.1772,41.3752],[2.1772,41.3751],[2.1765,41.3744],[2.1763,41.3742],[2.1774,41.3737],[2.1782,41.3738],[2.1799,41.3731],[2.1817,41.3724],[2.1833,41.3718],[2.1839,41.3731],[2.1847,41.3751],[2.1854,41.3765]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-04-001,Les Corts,"{""coordinates"":[[[[2.1439,41.3929],[2.1379,41.3914],[2.1364,41.3916],[2.1353,41.3917],[2.1322,41.3923],[2.13,41.3926],[2.1294,41.3924],[2.1285,41.3912],[2.128,41.3902],[2.1274,41.3884],[2.1272,41.3875],[2.1271,41.3868],[2.1271,41.386],[2.1274,41.3851],[2.1276,41.3842],[2.1285,41.3812],[2.1291,41.3793],[2.1302,41.3799],[2.1314,41.3805],[2.1327,41.3809],[2.1343,41.3813],[2.1355,41.3818],[2.1376,41.3826],[2.1387,41.3831],[2.1404,41.3839],[2.1408,41.3843],[2.1415,41.3848],[2.1426,41.3855],[2.1426,41.3855],[2.1426,41.3859],[2.1434,41.3893],[2.1434,41.3895],[2.1437,41.3905],[2.1443,41.3926],[2.1445,41.3928],[2.1439,41.3929]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-08-009,Vilapicina i la Torre Llobeta,"{""coordinates"":[[[[2.1682,41.4304],[2.1679,41.4305],[2.1654,41.4306],[2.1648,41.4308],[2.1644,41.4309],[2.1642,41.4309],[2.1644,41.4307],[2.1649,41.4304],[2.1659,41.4298],[2.1662,41.4296],[2.1654,41.4292],[2.1643,41.4285],[2.1637,41.4281],[2.1639,41.428],[2.1651,41.4278],[2.166,41.4277],[2.1671,41.4276],[2.1698,41.4272],[2.1712,41.4269],[2.1724,41.4265],[2.1731,41.4263],[2.1761,41.4255],[2.1761,41.4255],[2.1765,41.4255],[2.1773,41.4255],[2.1773,41.4259],[2.1772,41.4278],[2.1773,41.4282],[2.1781,41.4281],[2.1792,41.4279],[2.1794,41.4278],[2.1807,41.4278],[2.1842,41.4276],[2.1843,41.4276],[2.1848,41.4276],[2.1841,41.4286],[2.1839,41.4288],[2.1836,41.4293],[2.1829,41.4302],[2.1821,41.4302],[2.1807,41.4302],[2.179,41.4303],[2.1756,41.4303],[2.1748,41.4303],[2.1723,41.4304],[2.1698,41.4304],[2.1686,41.4304],[2.1682,41.4304]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-07-003,La Teixonera,"{""coordinates"":[[[[2.1475,41.4244],[2.1465,41.4242],[2.1459,41.4243],[2.145,41.4244],[2.1444,41.4244],[2.1435,41.4244],[2.1428,41.4246],[2.1422,41.4248],[2.1419,41.4241],[2.1406,41.4213],[2.141,41.4213],[2.1419,41.4216],[2.1421,41.4215],[2.1435,41.4205],[2.1437,41.4203],[2.1439,41.4202],[2.1441,41.4203],[2.1445,41.4205],[2.1446,41.4208],[2.1448,41.4209],[2.1449,41.4209],[2.1456,41.421],[2.1457,41.4211],[2.147,41.4213],[2.1479,41.4216],[2.1491,41.4216],[2.1495,41.4216],[2.1495,41.4211],[2.1495,41.4207],[2.1504,41.4216],[2.1508,41.4221],[2.151,41.4224],[2.151,41.4229],[2.151,41.4233],[2.151,41.4236],[2.1512,41.424],[2.1516,41.4245],[2.1519,41.4248],[2.1524,41.425],[2.1526,41.4251],[2.1517,41.4252],[2.1518,41.426],[2.1511,41.4261],[2.1506,41.4261],[2.1496,41.4257],[2.1489,41.4253],[2.1488,41.4252],[2.1481,41.4247],[2.1475,41.4244]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-04-002,La Maternitat i Sant Ramon,"{""coordinates"":[[[[2.1274,41.3884],[2.1208,41.3867],[2.1049,41.3825],[2.102,41.3817],[2.102,41.3803],[2.1031,41.3802],[2.1037,41.3801],[2.1044,41.3797],[2.1057,41.3791],[2.1072,41.3785],[2.1088,41.3773],[2.1089,41.376],[2.1178,41.3758],[2.1215,41.3779],[2.1217,41.3774],[2.1217,41.376],[2.1218,41.3757],[2.1227,41.3757],[2.1244,41.3766],[2.1253,41.3772],[2.1259,41.3776],[2.1291,41.3793],[2.1285,41.3812],[2.1271,41.386],[2.1272,41.3875],[2.1274,41.3884]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-08-007,Can Peguera - El Turó de la Peira,"{""coordinates"":[[[[2.1745,41.4309],[2.174,41.4319],[2.1739,41.432],[2.1737,41.4324],[2.1732,41.4332],[2.1723,41.435],[2.1721,41.4353],[2.1718,41.4351],[2.1714,41.4349],[2.1707,41.4348],[2.1701,41.4348],[2.1698,41.4348],[2.1689,41.4351],[2.1682,41.4357],[2.1678,41.4358],[2.1665,41.4361],[2.1656,41.4363],[2.1647,41.4364],[2.1634,41.4368],[2.1633,41.4366],[2.1642,41.4363],[2.164,41.4355],[2.1637,41.4348],[2.1634,41.4338],[2.1631,41.4329],[2.1631,41.4324],[2.1633,41.4319],[2.1637,41.4314],[2.1642,41.4309],[2.1648,41.4308],[2.1654,41.4306],[2.1669,41.4305],[2.1682,41.4304],[2.1705,41.4304],[2.171,41.4304],[2.1719,41.4304],[2.1748,41.4303],[2.1745,41.4309]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-05-006,El Putxet i el Farró,"{""coordinates"":[[[[2.1376,41.4142],[2.138,41.4127],[2.1382,41.4116],[2.1383,41.4113],[2.1381,41.4108],[2.1377,41.4104],[2.1369,41.4101],[2.1372,41.4095],[2.1381,41.4079],[2.1391,41.406],[2.1394,41.4054],[2.1398,41.405],[2.1408,41.4044],[2.1422,41.4039],[2.1428,41.4034],[2.1439,41.403],[2.145,41.4026],[2.1463,41.4019],[2.1467,41.4017],[2.1473,41.4014],[2.1476,41.4011],[2.1489,41.4012],[2.1501,41.4009],[2.1513,41.4005],[2.1513,41.4005],[2.1511,41.4016],[2.1506,41.4023],[2.1503,41.4027],[2.1499,41.4032],[2.1501,41.4039],[2.1503,41.4041],[2.1504,41.4045],[2.1503,41.4047],[2.15,41.4054],[2.15,41.4056],[2.15,41.4059],[2.1499,41.4062],[2.1492,41.4068],[2.1483,41.4075],[2.1475,41.4082],[2.1465,41.4094],[2.1459,41.4102],[2.1457,41.4106],[2.1455,41.4109],[2.1453,41.4112],[2.1451,41.4112],[2.1446,41.4114],[2.1437,41.4114],[2.141,41.4117],[2.1399,41.4125],[2.1391,41.4131],[2.1382,41.4138],[2.1376,41.4142]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-09-006,Navas,"{""coordinates"":[[[[2.1814,41.4199],[2.1807,41.4193],[2.1806,41.4191],[2.1805,41.4186],[2.1804,41.4177],[2.1804,41.417],[2.1804,41.4168],[2.1804,41.4165],[2.1805,41.4158],[2.1813,41.4164],[2.1834,41.4179],[2.1853,41.4165],[2.187,41.4152],[2.1879,41.4145],[2.189,41.4137],[2.1911,41.4152],[2.1911,41.4155],[2.1915,41.417],[2.19,41.4181],[2.1887,41.4191],[2.1884,41.4193],[2.1877,41.4198],[2.1839,41.4227],[2.1839,41.4224],[2.1839,41.4216],[2.1839,41.4213],[2.1833,41.4213],[2.1823,41.4206],[2.1814,41.4199]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-09-004,El Bon Pastor,"{""coordinates"":[[[[2.2033,41.447],[2.2001,41.4454],[2.1994,41.4451],[2.1997,41.4428],[2.1958,41.4426],[2.1956,41.4416],[2.195,41.4399],[2.1944,41.4384],[2.1941,41.4375],[2.1938,41.4365],[2.1938,41.4352],[2.1939,41.4348],[2.1941,41.4344],[2.1955,41.4327],[2.1961,41.4316],[2.1964,41.4303],[2.1964,41.4297],[2.1964,41.4288],[2.196,41.4268],[2.1963,41.4267],[2.1968,41.4279],[2.197,41.4282],[2.1973,41.429],[2.1978,41.4295],[2.1985,41.4299],[2.1996,41.4303],[2.2009,41.4303],[2.2022,41.4298],[2.2036,41.4293],[2.2073,41.4277],[2.2075,41.4281],[2.2059,41.433],[2.2106,41.4337],[2.2094,41.4366],[2.2078,41.441],[2.2075,41.442],[2.2033,41.447]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-10-008,El Poblenou,"{""coordinates"":[[[[2.214,41.3959],[2.2108,41.3976],[2.2074,41.4],[2.2071,41.4003],[2.2102,41.4027],[2.204,41.4076],[2.1938,41.405],[2.1942,41.4047],[2.1956,41.4037],[2.1974,41.4023],[2.1961,41.4008],[2.1939,41.3981],[2.196,41.3965],[2.199,41.3943],[2.1999,41.3936],[2.2009,41.3945],[2.2014,41.3941],[2.2039,41.3922],[2.2062,41.3904],[2.214,41.3959]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-10-005,El Parc i la Llacuna del Poblenou,"{""coordinates"":[[[[2.1974,41.4023],[2.1948,41.4043],[2.194,41.4049],[2.1938,41.405],[2.1926,41.4059],[2.1915,41.4068],[2.1898,41.4055],[2.1885,41.4045],[2.1871,41.4035],[2.1866,41.4031],[2.1869,41.4025],[2.1869,41.4],[2.1869,41.3972],[2.1869,41.3948],[2.1866,41.3945],[2.1853,41.3936],[2.1824,41.3914],[2.1829,41.391],[2.1835,41.3906],[2.1839,41.3903],[2.1846,41.3898],[2.1856,41.3906],[2.1865,41.3912],[2.1878,41.3905],[2.1892,41.3915],[2.1894,41.3917],[2.1899,41.392],[2.1925,41.3939],[2.1938,41.3948],[2.195,41.3957],[2.196,41.3965],[2.1939,41.3981],[2.1967,41.4016],[2.1974,41.4023]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-09-005,El Congrés i els Indians,"{""coordinates"":[[[[2.1808,41.4278],[2.1795,41.4278],[2.1792,41.4279],[2.1787,41.428],[2.1781,41.4281],[2.1773,41.4282],[2.1772,41.4278],[2.1773,41.4259],[2.1773,41.4255],[2.1766,41.4255],[2.1761,41.4255],[2.1764,41.4251],[2.1768,41.4247],[2.177,41.4245],[2.1785,41.4229],[2.1797,41.4216],[2.1805,41.4207],[2.1808,41.4204],[2.1809,41.42],[2.1807,41.4193],[2.1816,41.42],[2.1826,41.4208],[2.1833,41.4213],[2.1839,41.4213],[2.1839,41.4224],[2.1839,41.4227],[2.184,41.4235],[2.1841,41.4241],[2.1842,41.4247],[2.1842,41.4257],[2.1843,41.4272],[2.1843,41.4276],[2.1842,41.4276],[2.1829,41.4277],[2.1808,41.4278]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-10-006,La Vila Olímpica del Poblenou,"{""coordinates"":[[[[2.2062,41.3904],[2.2027,41.3931],[2.2013,41.3942],[2.2009,41.3945],[2.1999,41.3936],[2.196,41.3965],[2.195,41.3957],[2.1925,41.3939],[2.1914,41.3931],[2.1902,41.3923],[2.1895,41.3917],[2.1891,41.3914],[2.1878,41.3905],[2.1887,41.3899],[2.1903,41.3889],[2.1923,41.3873],[2.193,41.3868],[2.1938,41.3862],[2.1948,41.387],[2.1959,41.3877],[2.198,41.3861],[2.1986,41.3856],[2.1996,41.3848],[2.1986,41.3831],[2.1989,41.3829],[2.1993,41.3827],[2.2008,41.3834],[2.2064,41.388],[2.2062,41.3904]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-02-001,La Nova Esquerra de l'Eixample,"{""coordinates"":[[[[2.1437,41.3905],[2.1434,41.3894],[2.1432,41.3886],[2.1427,41.386],[2.1426,41.3855],[2.1423,41.3827],[2.1421,41.3808],[2.143,41.3803],[2.1443,41.3793],[2.1447,41.3789],[2.1495,41.3752],[2.1501,41.3757],[2.153,41.3779],[2.1538,41.3786],[2.1586,41.3822],[2.1546,41.3852],[2.1535,41.386],[2.1482,41.3899],[2.1476,41.3899],[2.1437,41.3905]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-02-002,L'Antiga Esquerra de l'Eixample,"{""coordinates"":[[[[2.1634,41.3858],[2.1641,41.3863],[2.1654,41.3872],[2.1642,41.3881],[2.1594,41.3917],[2.1547,41.3953],[2.1472,41.3935],[2.1448,41.3929],[2.1445,41.3928],[2.1443,41.3926],[2.144,41.3916],[2.1437,41.3905],[2.1477,41.3899],[2.1483,41.3899],[2.1517,41.3873],[2.1546,41.3852],[2.1586,41.3822],[2.162,41.3847],[2.1634,41.3858]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-02-003,Sant Antoni,"{""coordinates"":[[[[2.164,41.3853],[2.1634,41.3858],[2.1598,41.3831],[2.154,41.3788],[2.1513,41.3766],[2.1506,41.3762],[2.1501,41.3757],[2.1495,41.3752],[2.1496,41.3751],[2.1507,41.3751],[2.1527,41.375],[2.1531,41.375],[2.1594,41.375],[2.1661,41.375],[2.1675,41.375],[2.1676,41.3752],[2.1631,41.3788],[2.1636,41.383],[2.164,41.3853]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-02-004,La Dreta de l'Eixample,"{""coordinates"":[[[[2.1799,41.3911],[2.1803,41.3914],[2.1771,41.3938],[2.1756,41.3949],[2.1778,41.3966],[2.1769,41.3973],[2.1766,41.3975],[2.1748,41.3988],[2.1744,41.3991],[2.1735,41.3998],[2.1733,41.4],[2.1714,41.4014],[2.1698,41.4027],[2.1682,41.4015],[2.1675,41.401],[2.1664,41.4019],[2.1652,41.401],[2.1631,41.3994],[2.1609,41.3977],[2.1593,41.3965],[2.1547,41.3953],[2.1558,41.3945],[2.1582,41.3927],[2.1587,41.3923],[2.1603,41.391],[2.1608,41.3907],[2.1619,41.3898],[2.1621,41.3897],[2.1623,41.3896],[2.163,41.389],[2.164,41.3883],[2.1648,41.3876],[2.1653,41.3872],[2.1641,41.3863],[2.1634,41.3858],[2.164,41.3853],[2.1647,41.386],[2.1669,41.3858],[2.1675,41.3857],[2.1686,41.3856],[2.1698,41.3855],[2.1703,41.386],[2.1712,41.3868],[2.1714,41.387],[2.1718,41.3874],[2.1723,41.388],[2.1727,41.3885],[2.1734,41.389],[2.1749,41.389],[2.1759,41.3889],[2.1774,41.3901],[2.178,41.3903],[2.1796,41.391],[2.1799,41.3911]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-02-006,El Fort Pienc,"{""coordinates"":[[[[2.1733,41.4],[2.1742,41.3993],[2.1764,41.3976],[2.1778,41.3966],[2.1756,41.3949],[2.1762,41.3945],[2.1767,41.3941],[2.1773,41.3936],[2.1803,41.3914],[2.1811,41.392],[2.1814,41.3922],[2.1824,41.3914],[2.1857,41.3939],[2.1866,41.3945],[2.1869,41.3948],[2.1869,41.3971],[2.1868,41.4025],[2.1865,41.4034],[2.1796,41.4016],[2.1733,41.4]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-03-001,Sants - Badal,"{""coordinates"":[[[[2.1218,41.3757],[2.122,41.3754],[2.1233,41.3749],[2.1239,41.3742],[2.1243,41.3736],[2.1257,41.3728],[2.1273,41.3717],[2.1282,41.3712],[2.129,41.3708],[2.1293,41.3705],[2.1301,41.37],[2.1307,41.3705],[2.131,41.3708],[2.1319,41.3716],[2.1304,41.3756],[2.1291,41.3793],[2.1259,41.3776],[2.1253,41.3772],[2.1239,41.3764],[2.1227,41.3757],[2.1218,41.3757]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-03-002,Sants,"{""coordinates"":[[[[2.1418,41.3765],[2.1418,41.3771],[2.1419,41.3782],[2.1419,41.3784],[2.1418,41.3791],[2.1421,41.3796],[2.1424,41.3799],[2.143,41.3803],[2.143,41.3803],[2.1427,41.3805],[2.1421,41.3808],[2.1426,41.3855],[2.1426,41.3855],[2.1415,41.3848],[2.1409,41.3843],[2.1404,41.3839],[2.139,41.3832],[2.1375,41.3826],[2.1355,41.3818],[2.1343,41.3813],[2.1327,41.3809],[2.1314,41.3805],[2.1302,41.38],[2.1291,41.3793],[2.1299,41.377],[2.1304,41.3755],[2.1319,41.3716],[2.1322,41.3709],[2.1336,41.3712],[2.1345,41.3711],[2.1347,41.3711],[2.1352,41.3711],[2.1352,41.3711],[2.1369,41.3716],[2.1381,41.372],[2.1379,41.3724],[2.1393,41.3728],[2.1404,41.3732],[2.1403,41.3738],[2.1411,41.3738],[2.141,41.3742],[2.141,41.3744],[2.141,41.3747],[2.1411,41.3749],[2.1409,41.375],[2.1409,41.3753],[2.1405,41.3753],[2.1405,41.3765],[2.1418,41.3765]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-06-004,El Coll,"{""coordinates"":[[[[2.1444,41.4199],[2.1445,41.4197],[2.1442,41.4191],[2.144,41.4181],[2.144,41.4176],[2.1441,41.4174],[2.1446,41.417],[2.1449,41.4167],[2.1452,41.4166],[2.1455,41.4166],[2.146,41.4169],[2.147,41.4164],[2.147,41.4164],[2.1469,41.4159],[2.1467,41.4157],[2.1464,41.4155],[2.1454,41.415],[2.1452,41.4149],[2.1449,41.4147],[2.1447,41.4145],[2.1447,41.4141],[2.1448,41.4134],[2.145,41.4134],[2.1472,41.4147],[2.148,41.4154],[2.1482,41.4156],[2.1494,41.4153],[2.1503,41.4154],[2.1508,41.4156],[2.1508,41.4158],[2.1504,41.4161],[2.1502,41.4163],[2.1503,41.4163],[2.1512,41.4163],[2.1516,41.4165],[2.1519,41.4169],[2.1519,41.417],[2.1518,41.4172],[2.1515,41.4173],[2.1512,41.4175],[2.151,41.4178],[2.151,41.4179],[2.151,41.4181],[2.1512,41.4184],[2.1515,41.4188],[2.1516,41.4191],[2.1517,41.4194],[2.1517,41.4202],[2.1492,41.4204],[2.1495,41.4207],[2.1495,41.4213],[2.1494,41.4216],[2.1487,41.4216],[2.1479,41.4216],[2.147,41.4213],[2.1457,41.4211],[2.1456,41.421],[2.1449,41.4209],[2.1448,41.4208],[2.1446,41.4208],[2.1445,41.4205],[2.1441,41.4203],[2.1444,41.4199]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-07-001,Sant Genís Dels Agudells - Montbau,"{""coordinates"":[[[[2.1227,41.4288],[2.1196,41.4258],[2.121,41.4259],[2.1215,41.4257],[2.1205,41.424],[2.1205,41.4228],[2.1208,41.4221],[2.1209,41.4218],[2.1213,41.4215],[2.124,41.4215],[2.1248,41.4217],[2.1249,41.4213],[2.1252,41.4212],[2.1263,41.4214],[2.1266,41.4217],[2.1275,41.422],[2.1283,41.4222],[2.131,41.4219],[2.1324,41.4214],[2.1338,41.4215],[2.1347,41.4214],[2.1354,41.4213],[2.1351,41.4221],[2.1343,41.4226],[2.1342,41.4228],[2.1343,41.4231],[2.1345,41.4234],[2.1347,41.4236],[2.1348,41.4239],[2.1352,41.4242],[2.1353,41.4244],[2.135,41.4249],[2.1361,41.4245],[2.1362,41.4238],[2.1364,41.4236],[2.1372,41.4235],[2.1376,41.4234],[2.1379,41.4231],[2.1381,41.4228],[2.1384,41.4219],[2.1383,41.4216],[2.1381,41.4215],[2.1377,41.4213],[2.1377,41.4212],[2.1377,41.4211],[2.1378,41.421],[2.1379,41.4209],[2.1384,41.4207],[2.1397,41.4204],[2.1401,41.4202],[2.1406,41.4213],[2.1422,41.4249],[2.1442,41.429],[2.1447,41.43],[2.146,41.4325],[2.1468,41.4342],[2.1477,41.4354],[2.148,41.4357],[2.1487,41.4362],[2.1482,41.4377],[2.1473,41.4382],[2.1462,41.4391],[2.1454,41.44],[2.1432,41.4404],[2.1423,41.4399],[2.1408,41.4401],[2.1398,41.4406],[2.1354,41.4444],[2.1342,41.4452],[2.1331,41.4459],[2.1299,41.4431],[2.1291,41.4392],[2.1284,41.436],[2.128,41.4337],[2.1267,41.4326],[2.1257,41.4316],[2.1227,41.4288]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-07-002,Horta,"{""coordinates"":[[[[2.1614,41.4419],[2.1616,41.4421],[2.1619,41.4424],[2.1622,41.4428],[2.1623,41.443],[2.1622,41.4436],[2.1618,41.4438],[2.1617,41.4435],[2.161,41.4442],[2.1611,41.4458],[2.1612,41.4473],[2.1617,41.4479],[2.1611,41.4494],[2.1602,41.4492],[2.1599,41.4501],[2.156,41.4503],[2.1524,41.4472],[2.139,41.4475],[2.135,41.4476],[2.1331,41.4459],[2.1342,41.4452],[2.1354,41.4444],[2.1398,41.4406],[2.1408,41.4401],[2.1423,41.4399],[2.1432,41.4404],[2.1449,41.4401],[2.1454,41.44],[2.1462,41.4391],[2.1473,41.4382],[2.148,41.4379],[2.1482,41.4377],[2.1485,41.4369],[2.1487,41.4362],[2.1496,41.4368],[2.1507,41.4373],[2.1518,41.4374],[2.1523,41.4372],[2.1529,41.4367],[2.1513,41.436],[2.1522,41.4351],[2.1532,41.4349],[2.1528,41.4342],[2.1524,41.4339],[2.1524,41.4334],[2.1527,41.4332],[2.1533,41.4327],[2.1536,41.4324],[2.154,41.4316],[2.1546,41.4312],[2.1552,41.4307],[2.1555,41.4304],[2.1558,41.4301],[2.1564,41.4298],[2.157,41.4291],[2.1574,41.4292],[2.1578,41.4285],[2.1579,41.4281],[2.1581,41.4266],[2.1583,41.4255],[2.1592,41.4261],[2.1597,41.4263],[2.1602,41.4265],[2.1639,41.428],[2.1636,41.4281],[2.1643,41.4285],[2.1655,41.4293],[2.1662,41.4296],[2.1655,41.43],[2.1649,41.4303],[2.1644,41.4307],[2.1637,41.4314],[2.1633,41.4319],[2.1631,41.4324],[2.1631,41.4329],[2.1633,41.4337],[2.1637,41.4351],[2.1638,41.4353],[2.1642,41.4363],[2.1635,41.4365],[2.1633,41.4366],[2.1634,41.4368],[2.1636,41.4372],[2.1633,41.4374],[2.1637,41.4378],[2.1629,41.4383],[2.1626,41.4385],[2.1621,41.4389],[2.1618,41.4393],[2.1616,41.4396],[2.1615,41.44],[2.1616,41.4404],[2.1619,41.4406],[2.1622,41.4407],[2.1624,41.4409],[2.1624,41.4413],[2.1616,41.4417],[2.1614,41.4419]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-07-005,El Guinardó,"{""coordinates"":[[[[2.169,41.4213],[2.169,41.4215],[2.1696,41.4225],[2.1695,41.423],[2.1695,41.4231],[2.1693,41.4234],[2.1691,41.4232],[2.1688,41.4231],[2.1682,41.4232],[2.168,41.4233],[2.1674,41.4228],[2.1671,41.4226],[2.1671,41.4226],[2.1679,41.4225],[2.1679,41.4223],[2.1672,41.4222],[2.1671,41.4213],[2.1667,41.4209],[2.1665,41.4208],[2.1661,41.4208],[2.1659,41.4209],[2.1653,41.4206],[2.1649,41.4196],[2.1649,41.419],[2.1656,41.4184],[2.1663,41.4181],[2.1679,41.4186],[2.1684,41.4188],[2.168,41.4183],[2.1678,41.4183],[2.1676,41.4181],[2.1676,41.4178],[2.1674,41.4175],[2.1671,41.4173],[2.1665,41.4169],[2.1661,41.4167],[2.1673,41.4154],[2.168,41.4158],[2.1694,41.4156],[2.1693,41.4152],[2.1695,41.4149],[2.173,41.4122],[2.1743,41.4112],[2.1755,41.412],[2.1805,41.4158],[2.1804,41.4164],[2.1804,41.417],[2.1804,41.4177],[2.1805,41.4186],[2.1807,41.4194],[2.1809,41.42],[2.1808,41.4204],[2.1805,41.4207],[2.1798,41.4215],[2.1789,41.4224],[2.1786,41.4228],[2.1771,41.4244],[2.1768,41.4247],[2.1764,41.4251],[2.1761,41.4255],[2.1724,41.4265],[2.1724,41.4262],[2.1725,41.425],[2.1719,41.424],[2.1719,41.4236],[2.1719,41.4232],[2.1709,41.4229],[2.17,41.4218],[2.1695,41.4212],[2.169,41.4213]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-07-008,La Font d'En Fargues,"{""coordinates"":[[[[2.1584,41.4253],[2.1586,41.4247],[2.1585,41.4243],[2.1588,41.4238],[2.159,41.4232],[2.1582,41.423],[2.1585,41.4217],[2.159,41.4214],[2.1592,41.4214],[2.1596,41.422],[2.1623,41.4224],[2.1626,41.4216],[2.163,41.4216],[2.1632,41.4212],[2.1632,41.4212],[2.1633,41.421],[2.1636,41.4212],[2.1639,41.421],[2.1648,41.4208],[2.1653,41.4206],[2.1659,41.4209],[2.1661,41.4208],[2.1665,41.4208],[2.1667,41.4209],[2.1671,41.4213],[2.1672,41.4219],[2.1672,41.4222],[2.1679,41.4223],[2.1679,41.4225],[2.1671,41.4226],[2.1671,41.4226],[2.1674,41.4228],[2.168,41.4233],[2.1688,41.4231],[2.1691,41.4232],[2.1693,41.4234],[2.1695,41.4231],[2.1696,41.4225],[2.169,41.4215],[2.169,41.4213],[2.1695,41.4212],[2.17,41.4218],[2.1709,41.4229],[2.1719,41.4232],[2.1719,41.424],[2.1725,41.425],[2.1724,41.4265],[2.171,41.4269],[2.1698,41.4272],[2.1672,41.4276],[2.1651,41.4278],[2.1639,41.428],[2.162,41.4272],[2.16,41.4264],[2.1592,41.4261],[2.1583,41.4255],[2.1584,41.4253]]]],""type"":""MultiPolygon""}",8,Barcelona
0-EU-ES-08-13-001-019-07-009,Can Baró,"{""coordinates"":[[[[2.1586,41.4168],[2.1585,41.4169],[2.1573,41.4178],[2.157,41.4178],[2.1565,41.4176],[2.1564,41.4174],[2.1564,41.4173],[2.1566,41.4169],[2.1565,41.4167],[2.1563,41.4164],[2.1561,41.416],[2.1552,41.4157],[2.1548,41.4151],[2.1551,41.415],[2.1559,41.4151],[2.1567,41.4157],[2.157,41.4163],[2.1572,41.4165],[2.1575,41.4166],[2.1576,41.4165],[2.1578,41.4162],[2.1581,41.4156],[2.1591,41.4145],[2.1602,41.4139],[2.1613,41.4136],[2.1616,41.4138],[2.1618,41.4139],[2.1629,41.4143],[2.1643,41.4146],[2.1657,41.4149],[2.1662,41.4149],[2.1673,41.4154],[2.1661,41.4167],[2.1665,41.4169],[2.1671,41.4173],[2.1674,41.4175],[2.1676,41.4178],[2.1676,41.4181],[2.1678,41.4183],[2.168,41.4183],[2.1684,41.4188],[2.1679,41.4186],[2.1663,41.4181],[2.1656,41.4184],[2.1649,41.419],[2.1649,41.4196],[2.1651,41.42],[2.1644,41.42],[2.1637,41.42],[2.1633,41.4199],[2.163,41.4199],[2.1625,41.4201],[2.1619,41.4191],[2.1617,41.4187],[2.1613,41.4182],[2.1611,41.4182],[2.1614,41.4175],[2.1611,41.4174],[2.1609,41.4174],[2.1602,41.4178],[2.1597,41.4178],[2.1595,41.4176],[2.1588,41.417],[2.1588,41.4169],[2.1589,41.4169],[2.1591,41.4168],[2.1592,41.4167],[2.1591,41.4166],[2.1591,41.4165],[2.159,41.4165],[2.1589,41.4165],[2.1586,41.4168]]]],""type"":""MultiPolygon""}",8,Barcelona
